"run_ID"	"psi_z0_row1"	"psi_z1_row1"	"nu_row1"	"rho_row1"	"estimYs_row1"	"sd_row1"	"quantile025_row1"	"quantile975_row1"	"CIlength95_row1"	"psi_z0_row2"	"psi_z1_row2"	"nu_row2"	"rho_row2"	"estimYs_row2"	"sd_row2"	"quantile025_row2"	"quantile975_row2"	"CIlength95_row2"	"psi_z0_row3"	"psi_z1_row3"	"nu_row3"	"rho_row3"	"estimYs_row3"	"sd_row3"	"quantile025_row3"	"quantile975_row3"	"CIlength95_row3"	"psi_z0_row4"	"psi_z1_row4"	"nu_row4"	"rho_row4"	"estimYs_row4"	"sd_row4"	"quantile025_row4"	"quantile975_row4"	"CIlength95_row4"	"psi_z0_row5"	"psi_z1_row5"	"nu_row5"	"rho_row5"	"estimYs_row5"	"sd_row5"	"quantile025_row5"	"quantile975_row5"	"CIlength95_row5"	"psi_z0_row6"	"psi_z1_row6"	"nu_row6"	"rho_row6"	"estimYs_row6"	"sd_row6"	"quantile025_row6"	"quantile975_row6"	"CIlength95_row6"	"psi_z0_row7"	"psi_z1_row7"	"nu_row7"	"rho_row7"	"estimYs_row7"	"sd_row7"	"quantile025_row7"	"quantile975_row7"	"CIlength95_row7"	"psi_z0_row8"	"psi_z1_row8"	"nu_row8"	"rho_row8"	"estimYs_row8"	"sd_row8"	"quantile025_row8"	"quantile975_row8"	"CIlength95_row8"
1	0	0	0	0.3	0.340908259016289	0.126073052261053	0.0900981475347078	0.591100219812344	0.501002072277636	0	0	0	0.6	0.971471670546816	0.357969515419458	0.259208246381127	1.68430179206927	1.42509354568814	0	0	1	0.3	0.353806325310773	0.130347881770561	0.0953675705772971	0.612230080115507	0.51686250953821	0	0	1	0.6	1.07743336184468	0.396405677837925	0.287840065817491	1.86451358611997	1.57667352030247	0	0	2	0.3	0.379407382210226	0.139433477539661	0.103850146686079	0.65611747831972	0.552267331633641	0	0	2	0.6	1.18484617123265	0.435499247478576	0.323669307523344	2.02715823709967	1.70348892957633	0	0	3	0.3	0.405956188600384	0.149013092191404	0.10933194013104	0.696647088002784	0.587315147871743	0	0	3	0.6	1.28032139922634	0.470286604529587	0.345483664736242	2.19232806015088	1.84684439541464
304	0	0	0	0.3	0.672196601550939	0.112568426997377	0.468235108925281	0.898138094757697	0.429902985832416	0	0	0	0.6	1.996502209001	0.337131215105982	1.37913412341974	2.68770181495583	1.30856769153609	0	0	1	0.3	0.737800612122754	0.1246344078467	0.502786828782118	0.991662194157659	0.488875365375541	0	0	1	0.6	2.32966831019489	0.400206049610331	1.58511863747377	3.14113865436361	1.55602001688985	0	0	2	0.3	0.816206919393605	0.139050618332234	0.557880745821689	1.09450172847253	0.536620982650844	0	0	2	0.6	2.6246095656522	0.454982905431358	1.77372920801429	3.52172805853425	1.74799885051996	0	0	3	0.3	0.889734431800833	0.152374268216599	0.6061002449601	1.19806595738261	0.591965712422512	0	0	3	0.6	2.87834656468033	0.502458468836432	1.94207817540402	3.89631243454553	1.95423425914152
708	0	0	0	0.3	0.618758166887047	0.120992885533425	0.393809607862247	0.865981476247764	0.472171868385518	0	0	0	0.6	1.77092941411186	0.348216582864507	1.12497287203633	2.51017264196019	1.38519976992386	0	0	1	0.3	0.647557855209795	0.1281877065105	0.408404282914561	0.920291885797224	0.511887602882662	0	0	1	0.6	1.98667849497292	0.396734060330828	1.25257621957776	2.82826287129211	1.57568665171435	0	0	2	0.3	0.699336142846554	0.139332630217895	0.440357352033003	0.996947012572583	0.556589660539579	0	0	2	0.6	2.19712631251041	0.442278305399074	1.39504311295428	3.13503308792311	1.73998997496883	0	0	3	0.3	0.751747504275832	0.150421291629355	0.474892254219832	1.06511683902509	0.590224584805254	0	0	3	0.6	2.38264428206017	0.481750433082609	1.51684973476076	3.39697791149626	1.8801281767355
478	0	0	0	0.3	0.58102988010458	0.117104238793977	0.354355167873924	0.806267383816759	0.451912215942836	0	0	0	0.6	1.66502209604223	0.336215896790149	1.01744656893427	2.32052017185316	1.30307360291889	0	0	1	0.3	0.612170310783384	0.124437510490934	0.369093820324178	0.860034923673647	0.490941103349469	0	0	1	0.6	1.8758974641814	0.383264744278308	1.13518217153006	2.64377406595143	1.50859189442137	0	0	2	0.3	0.662612672457067	0.135428282139199	0.403531194934646	0.932686637304132	0.529155442369486	0	0	2	0.6	2.07921070920597	0.428521554633902	1.2542012853384	2.95066962566828	1.69646834032988	0	0	3	0.3	0.712997651402315	0.146588545254221	0.431094441382136	1.00869676210301	0.57760232072087	0	0	3	0.6	2.25809116016489	0.468114114220433	1.36107806232745	3.21455089063359	1.85347282830614
202	0	0	0	0.3	0.739621889944914	0.127869369904485	0.505795277536498	0.999751453040115	0.493956175503617	0	0	0	0.6	2.12520385994399	0.364367776113202	1.44700884601496	2.87977134012045	1.43276249410548	0	0	1	0.3	0.789504121135737	0.136094970692411	0.530853770181541	1.07450372790656	0.54364995772502	0	0	1	0.6	2.42215518687609	0.417128396919949	1.62339678617896	3.27191779590951	1.64852100973056	0	0	2	0.3	0.859640200280046	0.148007637142518	0.575288873004046	1.16573146920148	0.590442596197439	0	0	2	0.6	2.69855151700087	0.466618148784789	1.81819304450105	3.66485298363223	1.84665993913118	0	0	3	0.3	0.927985486682897	0.160013628402774	0.621292833247064	1.26041536358614	0.639122530339078	0	0	3	0.6	2.93891793094608	0.509957124362143	1.9998709114445	3.99111544024941	1.99124452880491
310	0	0	0	0.3	0.698044454061334	0.127587588436776	0.457936096084935	0.951864921530206	0.493928825445271	0	0	0	0.6	2.09338977179919	0.378638971946088	1.364569001761	2.86878685408476	1.50421785232376	0	0	1	0.3	0.753871566050705	0.137572944504363	0.490571831576497	1.03205646234502	0.541484630768524	0	0	1	0.6	2.40231713400372	0.438881255122875	1.52788680112203	3.29150676281816	1.76361996169613	0	0	2	0.3	0.827685949756986	0.151570671578612	0.535275822756117	1.13673566346905	0.601459840712933	0	0	2	0.6	2.68480595464362	0.494355043060205	1.70850966945833	3.6959816634865	1.98747199402817	0	0	3	0.3	0.897989718261016	0.165209919956217	0.574378192371997	1.23843519555835	0.664057003186349	0	0	3	0.6	2.92939690319337	0.542884239990785	1.87897241747952	4.03580268030021	2.15683026282069
639	0	0	0	0.3	0.757031484598289	0.137349085876926	0.478107555653241	1.03569989162082	0.557592335967582	0	0	0	0.6	2.25615646581357	0.410725337883768	1.43060838212226	3.03426481287227	1.60365643075001	0	0	1	0.3	0.81750986960288	0.148913464906448	0.517844159185664	1.11265978644554	0.594815627259873	0	0	1	0.6	2.58082559549457	0.474291576351775	1.64876037446209	3.50527470843042	1.85651433396833	0	0	2	0.3	0.894601827326263	0.163529920521936	0.570562784793749	1.21224587061993	0.641683085826179	0	0	2	0.6	2.87930880926685	0.532017161180205	1.83876961216352	3.92199140336209	2.08322179119857	0	0	3	0.3	0.968288102819482	0.177564783137159	0.621280175520212	1.3114538294613	0.690173653941087	0	0	3	0.6	3.1380185620034	0.582496409120048	2.00663050908105	4.27641251947151	2.26978201039047
737	0	0	0	0.3	0.887170665714376	0.130557880960213	0.64058809703572	1.15418072132535	0.513592624289629	0	0	0	0.6	2.55883224724895	0.379456152942954	1.85886397785918	3.34749684284816	1.48863286498898	0	0	1	0.3	0.942258307229912	0.140996900993608	0.681943487624171	1.23497691228583	0.55303342466166	0	0	1	0.6	2.89849824461199	0.438717589161198	2.09493209095471	3.78854541323283	1.69361332227811	0	0	2	0.3	1.02176062868613	0.154312569964744	0.741586739855258	1.33265736627157	0.59107062641631	0	0	2	0.6	3.21573048582009	0.492359010824876	2.32048638240077	4.20762953788982	1.88714315548905	0	0	3	0.3	1.09977125163711	0.167297146501565	0.796767681020532	1.43805482135737	0.641287140336834	0	0	3	0.6	3.49193920225804	0.538794688991135	2.52986264148641	4.54274742699753	2.01288478551112
345	0	0	0	0.3	0.646500303852004	0.122022929787778	0.425501791108488	0.905470389167395	0.479968598058907	0	0	0	0.6	1.79209390719079	0.337408507445536	1.18553512862656	2.50220998776247	1.31667485913591	0	0	1	0.3	0.656485113912008	0.12401298838869	0.429581574890339	0.915207708928678	0.485626134038339	0	0	1	0.6	1.95658397979342	0.370562746887085	1.27993753151035	2.72286716072967	1.44292962921932	0	0	2	0.3	0.694676700268776	0.131485283589826	0.453078560143444	0.966861069267308	0.513782509123863	0	0	2	0.6	2.13238581548262	0.405989771593291	1.40190210905914	2.98518645440993	1.5832843453508	0	0	3	0.3	0.737757622433271	0.140043570265324	0.482612680021953	1.02790192789016	0.545289247868207	0	0	3	0.6	2.29165812142557	0.438180650515498	1.49948529580426	3.21252781446684	1.71304251866259
650	0	0	0	0.3	0.55481941802711	0.130477513813929	0.297222344714363	0.800669660824163	0.503447316109801	0	0	0	0.6	1.54950407590919	0.364017318571748	0.818795146126877	2.24186836414421	1.42307321801733	0	0	1	0.3	0.565671211680605	0.133213512008389	0.296983885588097	0.821124021441602	0.524140135853505	0	0	1	0.6	1.6943801427737	0.399974080487411	0.895629501733968	2.46018508723693	1.56455558550296	0	0	2	0.3	0.599651748747822	0.141572598599814	0.314890955679655	0.871977192268735	0.557086236589079	0	0	2	0.6	1.84810957445833	0.437858121770643	0.978909060078689	2.70261766826139	1.7237086081827	0	0	3	0.3	0.637276694677841	0.150614608371519	0.334108841034261	0.927697038520543	0.593588197486283	0	0	3	0.6	1.98701037445463	0.47200202600889	1.05333705046115	2.93075804428477	1.87742099382362
