"run_ID"	"eta_z0_row1"	"eta_z1_row1"	"nu_row1"	"rho_row1"	"estimYs_row1"	"sd_row1"	"quantile025_row1"	"quantile975_row1"	"CIlength95_row1"	"eta_z0_row2"	"eta_z1_row2"	"nu_row2"	"rho_row2"	"estimYs_row2"	"sd_row2"	"quantile025_row2"	"quantile975_row2"	"CIlength95_row2"	"eta_z0_row3"	"eta_z1_row3"	"nu_row3"	"rho_row3"	"estimYs_row3"	"sd_row3"	"quantile025_row3"	"quantile975_row3"	"CIlength95_row3"	"eta_z0_row4"	"eta_z1_row4"	"nu_row4"	"rho_row4"	"estimYs_row4"	"sd_row4"	"quantile025_row4"	"quantile975_row4"	"CIlength95_row4"	"eta_z0_row5"	"eta_z1_row5"	"nu_row5"	"rho_row5"	"estimYs_row5"	"sd_row5"	"quantile025_row5"	"quantile975_row5"	"CIlength95_row5"	"eta_z0_row6"	"eta_z1_row6"	"nu_row6"	"rho_row6"	"estimYs_row6"	"sd_row6"	"quantile025_row6"	"quantile975_row6"	"CIlength95_row6"	"eta_z0_row7"	"eta_z1_row7"	"nu_row7"	"rho_row7"	"estimYs_row7"	"sd_row7"	"quantile025_row7"	"quantile975_row7"	"CIlength95_row7"	"eta_z0_row8"	"eta_z1_row8"	"nu_row8"	"rho_row8"	"estimYs_row8"	"sd_row8"	"quantile025_row8"	"quantile975_row8"	"CIlength95_row8"
1	0	0	0	0.1	0.207584418190003	0.128598116130279	-0.0450399900487961	0.450876132454555	0.495916122503351	0	0	0	0.2	0.390494291981221	0.241693133236124	-0.0863076757285199	0.863773197220518	0.950080872949038	0	0	1	0.1	0.202190960367046	0.127335378262989	-0.044774325049051	0.454504936282977	0.499279261332028	0	0	1	0.2	0.432513207424291	0.272491301515498	-0.0967253989843564	0.995001359700422	1.09172675868478	0	0	2	0.1	0.219610114530349	0.139497968075977	-0.0507081886115161	0.511176063105993	0.561884251717509	0	0	2	0.2	0.482208093557536	0.30672007827464	-0.110114449157853	1.12300769706796	1.23312214622581	0	0	3	0.1	0.238524032637555	0.152313534957903	-0.054635482447942	0.55963958052727	0.614275062975212	0	0	3	0.2	0.528061985202081	0.337867368104018	-0.121478009870498	1.24523440194351	1.36671241181401
2	0	0	0	0.1	0.434146803699471	0.128133778186385	0.200226622211748	0.71597506750453	0.515748445292782	0	0	0	0.2	0.824595776841761	0.242332613174307	0.387680896656747	1.34587636261548	0.958195465958736	0	0	1	0.1	0.446547551897471	0.14076818720788	0.202515514164829	0.771607827595831	0.569092313431002	0	0	1	0.2	0.957130668453491	0.300054888472037	0.438017431375491	1.63470715309322	1.19668972171773	0	0	2	0.1	0.491396476111655	0.157676407153735	0.224156014648603	0.848529963034652	0.624373948386049	0	0	2	0.2	1.07975926828337	0.346443920858253	0.495365924035134	1.87045010613082	1.37508418209568	0	0	3	0.1	0.536921792870333	0.173945685161712	0.246234007877422	0.937566322773336	0.691332314895914	0	0	3	0.2	1.19010139739828	0.386704589441985	0.549819104676174	2.06270429770564	1.51288519302946
76	0	0	0	0.1	0.23797118451284	0.108939722764941	0.0369589253973063	0.459803179586775	0.422844254189469	0	0	0	0.2	0.44716100145487	0.204918590538144	0.0713917044091794	0.885067153826219	0.81367544941704	0	0	1	0.1	0.253789335082488	0.11847717857357	0.0385251555837053	0.505040320249958	0.466515164666252	0	0	1	0.2	0.537378245121508	0.251029902960781	0.082613745799074	1.08535564728293	1.00274190148385	0	0	2	0.1	0.283832045742775	0.133792698629004	0.0428809630766305	0.577547491023666	0.534666527947036	0	0	2	0.2	0.617287350974331	0.291486858065586	0.0906141686281026	1.26489996377501	1.17428579514691	0	0	3	0.1	0.313227280699864	0.148495346300404	0.046007086266847	0.639664867573532	0.593657781306685	0	0	3	0.2	0.687776114293088	0.326715071947236	0.101535538289813	1.41853814257589	1.31700260428608
61	0	0	0	0.1	0.155931371399381	0.108841766055056	-0.0533058203674841	0.371956505844531	0.425262326212015	0	0	0	0.2	0.29542752796855	0.206090237241394	-0.101573153728867	0.712485094853452	0.814058248582319	0	0	1	0.1	0.154300955613388	0.108141706284074	-0.0504939397570133	0.379767519165599	0.430261458922612	0	0	1	0.2	0.332286151626998	0.233345687977031	-0.111457153453045	0.818255875084572	0.929713028537617	0	0	2	0.1	0.169351841510939	0.119185787238295	-0.0569628243980282	0.424125843134521	0.481088667532549	0	0	2	0.2	0.373419246541189	0.263702701487947	-0.123865078655606	0.943649732316233	1.06751481097184	0	0	3	0.1	0.185219174858405	0.130851790812169	-0.0619123569897179	0.475961126596326	0.537873483586044	0	0	3	0.2	0.41155695518946	0.291771379103144	-0.138507696506037	1.05364326303278	1.19215095953882
42	0	0	0	0.1	0.0832767467773505	0.123524076438875	-0.167439061750689	0.338767399308005	0.506206461058694	0	0	0	0.2	0.158888521537057	0.236461223108523	-0.339950627595229	0.635612289356059	0.975562916951288	0	0	1	0.1	0.0820987823606345	0.122253677925696	-0.176549577641534	0.316296467492711	0.492846045134245	0	0	1	0.2	0.177269592990941	0.264775583643849	-0.38172660645457	0.689261481229587	1.07098808768416	0	0	2	0.1	0.089700742757016	0.133905126414453	-0.19374733158457	0.352176096215682	0.545923427800252	0	0	2	0.2	0.198373786816205	0.296975564853929	-0.428998934089903	0.780882663570511	1.20988159766041	0	0	3	0.1	0.097806857069557	0.14628638263934	-0.211743351061951	0.383332367978947	0.595075719040898	0	0	3	0.2	0.217997541697513	0.326835972338917	-0.473063486606221	0.856194289796447	1.32925777640267
41	0	0	0	0.1	-0.00977598548441269	0.117028119727986	-0.249529023857459	0.214149525660491	0.46367854951795	0	0	0	0.2	-0.0176526778280072	0.203917727666009	-0.430233438428252	0.370605976131742	0.800839414559994	0	0	1	0.1	-0.00882303003067494	0.0950404232114418	-0.207263834171825	0.171168358222741	0.378432192394566	0	0	1	0.2	-0.0182773313720087	0.19648427300928	-0.43020818261578	0.352109036812339	0.782317219428119	0	0	2	0.1	-0.00908707944894882	0.0958199574047834	-0.210905732419488	0.171348471444162	0.38225420386365	0	0	2	0.2	-0.0194543895032402	0.205810966502088	-0.452256481257376	0.364710416639971	0.816966897897348	0	0	3	0.1	-0.00956130456833273	0.100467683309518	-0.223151549477144	0.178816164807552	0.401967714284695	0	0	3	0.2	-0.0208141092084098	0.218473173209556	-0.480814374556566	0.390041466285555	0.870855840842121
10	0	0	0	0.1	0.241497700020127	0.121449487580274	-0.00952285043093996	0.466505422435941	0.476028272866881	0	0	0	0.2	0.444249630660339	0.223891473851541	-0.0181520103365832	0.863106850437932	0.881258860774515	0	0	1	0.1	0.22812176019617	0.117836038253052	-0.00902248162132942	0.457075140644563	0.466097622265892	0	0	1	0.2	0.481270700524508	0.24894022932542	-0.0185088649602768	0.969734938749096	0.988243803709373	0	0	2	0.1	0.243739208412891	0.127879363223128	-0.00995404290299822	0.506185074863738	0.516139117766736	0	0	2	0.2	0.529924448708052	0.278467428671677	-0.0201643212234538	1.10078902133578	1.12095334255923	0	0	3	0.1	0.262635910074281	0.1391065947215	-0.0120331096171745	0.546892764488029	0.558925874105204	0	0	3	0.2	0.576799752726116	0.306116242570398	-0.0224976125928793	1.20799620003308	1.23049381262596
43	0	0	0	0.1	0.47586002098712	0.13737309281851	0.23538409565325	0.771339544815086	0.535955449161835	0	0	0	0.2	0.879675508020639	0.256556053910701	0.434142164480486	1.45176241749122	1.01762025301074	0	0	1	0.1	0.447294098984681	0.137772215010118	0.223657935055779	0.744148426533697	0.520490491477918	0	0	1	0.2	0.946692278923457	0.293390824754385	0.466699385315651	1.59916447267826	1.13246508736261	0	0	2	0.1	0.474585504281339	0.150249877901332	0.229288154354139	0.813001002854617	0.583712848500479	0	0	2	0.2	1.0347443793905	0.330530863775754	0.508766653376654	1.77685006219819	1.26808340882153	0	0	3	0.1	0.508467384608773	0.163581527561809	0.248609112048039	0.883396621278472	0.634787509230433	0	0	3	0.2	1.1200857597956	0.364141103018665	0.547723765536251	1.96011638565644	1.41239262012019
65	0	0	0	0.1	0.0094489285601804	0.122359918370874	-0.239811290313685	0.240034471430335	0.479845761744021	0	0	0	0.2	0.0176542528609913	0.229951494264836	-0.443514240454242	0.454789995843503	0.898304236297745	0	0	1	0.1	0.00854302809826279	0.118814297716915	-0.230946097311642	0.228317391971756	0.459263489283398	0	0	1	0.2	0.0185841639645173	0.253498668318063	-0.496437763031175	0.497223169344963	0.993660932376138	0	0	2	0.1	0.00923017907382787	0.128468284130623	-0.250332815966223	0.252444318777211	0.502777134743434	0	0	2	0.2	0.0205112249246178	0.281521041797358	-0.547980344828686	0.55420371160703	1.10218405643572	0	0	3	0.1	0.0100583576745872	0.139201068164124	-0.271877094707412	0.270695725848347	0.542572820555759	0	0	3	0.2	0.0224204481095679	0.307899282936365	-0.602448160464994	0.598833112410376	1.20128127287537
64	0	0	0	0.1	0.183910181832842	0.104747047964782	-0.0269214736463162	0.39583845936942	0.422759933015737	0	0	0	0.2	0.331931606408344	0.188603054710142	-0.0468866100091039	0.719354329920063	0.766240939929167	0	0	1	0.1	0.16009043815402	0.0929682561104034	-0.0220051838820999	0.347007713521819	0.369012897403919	0	0	1	0.2	0.338061764312436	0.196249169672262	-0.0477348541044739	0.730406344964579	0.778141199069053	0	0	2	0.1	0.167516961885805	0.0984912236956896	-0.0228243063150144	0.374360618484208	0.397184924799223	0	0	2	0.2	0.364677114035964	0.214616154848905	-0.0518360165003181	0.814784461417293	0.866620477917612	0	0	3	0.1	0.179060760284217	0.106098379156979	-0.0243074138299167	0.408911813434233	0.43321922726415	0	0	3	0.2	0.393554450157396	0.233553357295998	-0.0556655042321029	0.898279798695252	0.953945302927354
