"run_ID"	"psi_z0_row1"	"psi_z1_row1"	"nu_row1"	"rho_row1"	"estimYs_row1"	"sd_row1"	"quantile025_row1"	"quantile975_row1"	"CIlength95_row1"	"psi_z0_row2"	"psi_z1_row2"	"nu_row2"	"rho_row2"	"estimYs_row2"	"sd_row2"	"quantile025_row2"	"quantile975_row2"	"CIlength95_row2"	"psi_z0_row3"	"psi_z1_row3"	"nu_row3"	"rho_row3"	"estimYs_row3"	"sd_row3"	"quantile025_row3"	"quantile975_row3"	"CIlength95_row3"	"psi_z0_row4"	"psi_z1_row4"	"nu_row4"	"rho_row4"	"estimYs_row4"	"sd_row4"	"quantile025_row4"	"quantile975_row4"	"CIlength95_row4"	"psi_z0_row5"	"psi_z1_row5"	"nu_row5"	"rho_row5"	"estimYs_row5"	"sd_row5"	"quantile025_row5"	"quantile975_row5"	"CIlength95_row5"	"psi_z0_row6"	"psi_z1_row6"	"nu_row6"	"rho_row6"	"estimYs_row6"	"sd_row6"	"quantile025_row6"	"quantile975_row6"	"CIlength95_row6"	"psi_z0_row7"	"psi_z1_row7"	"nu_row7"	"rho_row7"	"estimYs_row7"	"sd_row7"	"quantile025_row7"	"quantile975_row7"	"CIlength95_row7"	"psi_z0_row8"	"psi_z1_row8"	"nu_row8"	"rho_row8"	"estimYs_row8"	"sd_row8"	"quantile025_row8"	"quantile975_row8"	"CIlength95_row8"
1	0	0	0	0.1	0.0974901406593608	0.067542919338454	-0.0711556759786462	0.2892700997434	0.360425775722047	0	0	0	0.2	0.228971366615024	0.153271332139342	-0.149663449384835	0.692941709446738	0.842605158831574	0	0	1	0.1	0.199248362672563	0.0966597472373342	-0.00341065291160193	0.465399705885891	0.468810358797492	0	0	1	0.2	0.505885752465794	0.239221968268258	-0.00756425206151951	1.1728012193367	1.18036547139822	0	0	2	0.1	0.384229706163371	0.144166267488095	0.0632041333139831	0.819586917456402	0.756382784142419	0	0	2	0.2	0.84321234261744	0.301172071162166	0.143238658813113	1.73063441786673	1.58739575905361	0	0	3	0.1	0.531989725466482	0.179916686323002	0.128082882723589	1.12902284652243	1.00093996379885	0	0	3	0.2	1.0689927565837	0.345150255363684	0.274026225443204	2.20081277977191	1.92678655432871
130	0	0	0	0.1	0.149241799844473	0.0763884384783516	-0.0642520310102267	0.372408103199912	0.436660134210139	0	0	0	0.2	0.29750294454907	0.184841901330441	-0.187162564483752	0.812374191771128	0.999536756254881	0	0	1	0.1	0.156273576345556	0.0991398775109352	-0.10911848758064	0.417573293332504	0.526691780913144	0	0	1	0.2	0.417650958242609	0.228995200325477	-0.167450490972506	1.08152407585342	1.24897456682592	0	0	2	0.1	0.39819847829114	0.13727332558263	0.0637806564332096	0.800712557684596	0.736931901251387	0	0	2	0.2	0.882826940010844	0.281124742975008	0.214861015278311	1.67563029296858	1.46076927769026	0	0	3	0.1	0.603720691400092	0.173940827038694	0.216579767954003	1.13883012500484	0.922250357050833	0	0	3	0.2	1.19742847143245	0.3263843023442	0.46118960561758	2.16782794256766	1.70663833695008
58	0	0	0	0.1	0.0638500769361147	0.0690843273624477	-0.109694105787661	0.260555989376562	0.370250095164223	0	0	0	0.2	0.0848721221212955	0.179816656846921	-0.483903117006393	0.535499615293538	1.01940273229993	0	0	1	0.1	0.101395683349016	0.142898138204239	-0.274617734773728	0.494016452267843	0.768634187041571	0	0	1	0.2	0.636402556550123	0.432894169512947	-0.405554000116645	1.84667742060651	2.25223142072315	0	0	2	0.1	0.806486681926552	0.284147857981956	0.155210956894597	1.65700666775882	1.50179571086422	0	0	2	0.2	1.7715701526749	0.462210589300616	0.692070452560522	2.99151904919753	2.29944859663701	0	0	3	0.1	1.31734672605223	0.328145909281455	0.611356196743001	2.22906184462857	1.61770564788557	0	0	3	0.2	2.31780450857394	0.476634185191339	1.202857264684	3.57613031487866	2.37327305019466
64	0	0	0	0.1	0.200613952399134	0.0722763373012829	0.0424675980402149	0.415688732289961	0.373221134249746	0	0	0	0.2	0.391771145354674	0.165855240599552	-0.0196008128940678	0.850800400723406	0.870401213617473	0	0	1	0.1	0.24136571612925	0.105259594934237	-0.0111173376089702	0.525228736222727	0.536346073831698	0	0	1	0.2	0.71610238253068	0.260530609718073	0.116225629641787	1.41712293450882	1.30089730486704	0	0	2	0.1	0.686929890553571	0.165843179634874	0.305034178747004	1.15111739308031	0.846083214333308	0	0	2	0.2	1.48641831050588	0.320125420517614	0.687029041938724	2.33821035244019	1.65118131050146	0	0	3	0.1	1.0085649689543	0.214500880226992	0.542417245441887	1.59679237857967	1.05437513313778	0	0	3	0.2	1.89879931220554	0.36861485499579	0.999456366764786	2.90934547684133	1.90988911007655
144	0	0	0	0.1	0.0382754785947405	0.0447144718178685	-0.080200368783447	0.151943446701162	0.232143815484609	0	0	0	0.2	0.0501858527012037	0.0974808926443285	-0.245155922988955	0.28624027029624	0.531396193285195	0	0	1	0.1	0.136820962061706	0.0849218917693273	-0.124404689740578	0.362918816584456	0.487323506325034	0	0	1	0.2	0.40723863010921	0.231042731409473	-0.202664950356871	1.03739454238512	1.24005949274199	0	0	2	0.1	0.592510013371493	0.198943259776571	0.19318216832488	1.19782150573151	1.00463933740663	0	0	2	0.2	1.47170800609802	0.437495760085802	0.545706994021232	2.76215162101328	2.21644462699205	0	0	3	0.1	1.17482504501408	0.332217847856753	0.528548847761094	2.17908784222798	1.65053899446689	0	0	3	0.2	2.33170045643517	0.556631216203527	1.10971477652624	3.93676061172079	2.82704583519455
80	0	0	0	0.1	0.182787865448612	0.0710177178545078	-0.00444517159435334	0.377740342164537	0.382185513758891	0	0	0	0.2	0.348730015327922	0.182886795700614	-0.107854894274346	0.907755150839251	1.0156100451136	0	0	1	0.1	0.114816169134117	0.11952890761529	-0.186573335941956	0.445480468028524	0.632053803970481	0	0	1	0.2	0.322916216235753	0.26896596123026	-0.318634911029168	1.06745186335026	1.38608677437943	0	0	2	0.1	0.369055942871905	0.154442765256047	-1.60968267072766e-05	0.815763209131715	0.815779305958422	0	0	2	0.2	0.866305075796836	0.304029787008621	0.155365608689338	1.69006065173516	1.53469504304582	0	0	3	0.1	0.659801169253387	0.195742008622591	0.257057343555386	1.20911756278493	0.952060219229543	0	0	3	0.2	1.33931623984171	0.359903366138024	0.558473045782034	2.37062406345519	1.81215101767315
76	0	0	0	0.1	0.140268403575707	0.0659316701309253	-0.00672238332188639	0.33796942397664	0.344691807298527	0	0	0	0.2	0.270658519365825	0.157549253706137	-0.103435407654417	0.763586648795699	0.867022056450116	0	0	1	0.1	0.131068241792927	0.108596147428085	-0.192072868744591	0.415308439712501	0.607381308457093	0	0	1	0.2	0.386531019190135	0.318356775778869	-0.372119920434446	1.40900186568274	1.78112178611719	0	0	2	0.1	0.418733643652036	0.208193239662699	-0.0358465498589315	1.1178930359292	1.15373958578813	0	0	2	0.2	1.06806942351928	0.44707688802292	0.0243190391390585	2.5108827992384	2.48656376009934	0	0	3	0.1	0.751972162369528	0.266291557223921	0.166354517974183	1.6640122783427	1.49765776036851	0	0	3	0.2	1.58893342700872	0.496323858990922	0.419266443155212	3.13281528316277	2.71354884000756
84	0	0	0	0.1	0.0157616599713344	0.0589227632166379	-0.154280735850934	0.159134640256234	0.313415376107168	0	0	0	0.2	0.0194679887469623	0.118626550333787	-0.297265267087431	0.31831289434017	0.6155781614276	0	0	1	0.1	0.0839629280380122	0.0661987328704674	-0.0820887098765016	0.25419181887969	0.336280528756192	0	0	1	0.2	0.234331752074474	0.148060580289911	-0.134285266235882	0.608984532236691	0.743269798472574	0	0	2	0.1	0.349938697054578	0.108383975803269	0.11049359960076	0.639237376188445	0.528743776587685	0	0	2	0.2	0.842608619360301	0.245538022842304	0.305891336006167	1.50985949080722	1.20396815480105	0	0	3	0.1	0.704725601687109	0.187130653981617	0.315667484457884	1.30398097242613	0.988313487968242	0	0	3	0.2	1.49931579617872	0.365098580857426	0.650958265725024	2.54017975133107	1.88922148560605
63	0	0	0	0.1	0.0136978088241363	0.0580631638518685	-0.134103696738937	0.167159349683293	0.30126304642223	0	0	0	0.2	0.0835129577755129	0.132817849784094	-0.244162061873943	0.472958818559387	0.71712088043333	0	0	1	0.1	0.260151157290218	0.101276360959708	-1.27558992672403e-05	0.558343007549444	0.558355763448711	0	0	1	0.2	0.880490961816474	0.326462472211412	0.0830359945937372	1.87118199495059	1.78814600035685	0	0	2	0.1	0.82224699759669	0.238338998653746	0.279964803052764	1.56512013431486	1.28515533126209	0	0	2	0.2	1.98735849223229	0.529760227724444	0.740446503007196	3.40356606527341	2.66311956226621	0	0	3	0.1	1.34510458444546	0.363386313478532	0.556601756467631	2.42320379689011	1.86660204042248	0	0	3	0.2	2.69976168682926	0.642329764522337	1.24773053423989	4.49863968441851	3.25090915017862
61	0	0	0	0.1	0.0657998023659101	0.0809379976423552	-0.149326724267752	0.281639755788245	0.430966480055997	0	0	0	0.2	0.114797889333244	0.194007993250665	-0.392219737208178	0.626565826646761	1.01878556385494	0	0	1	0.1	0.153792924884347	0.143938021573655	-0.272214434988438	0.547390286480657	0.819604721469095	0	0	1	0.2	0.509816995110939	0.344283769790912	-0.323146587567704	1.44154874586619	1.76469533343389	0	0	2	0.1	0.552788669697765	0.216046016330387	0.0479281262057436	1.18107154343869	1.13314341723295	0	0	2	0.2	1.24023330937148	0.401425664751764	0.270057314055002	2.41203731276779	2.14197999871279	0	0	3	0.1	0.889288613704603	0.26006729930078	0.333182825998034	1.69734543880303	1.364162612805	0	0	3	0.2	1.72264111385703	0.43275707513622	0.728864431906649	2.96589927434903	2.23703484244238
