"run_ID"	"eta_z0_row1"	"eta_z1_row1"	"nu_row1"	"rho_row1"	"estimYs_row1"	"sd_row1"	"quantile025_row1"	"quantile975_row1"	"CIlength95_row1"	"eta_z0_row2"	"eta_z1_row2"	"nu_row2"	"rho_row2"	"estimYs_row2"	"sd_row2"	"quantile025_row2"	"quantile975_row2"	"CIlength95_row2"	"eta_z0_row3"	"eta_z1_row3"	"nu_row3"	"rho_row3"	"estimYs_row3"	"sd_row3"	"quantile025_row3"	"quantile975_row3"	"CIlength95_row3"	"eta_z0_row4"	"eta_z1_row4"	"nu_row4"	"rho_row4"	"estimYs_row4"	"sd_row4"	"quantile025_row4"	"quantile975_row4"	"CIlength95_row4"	"eta_z0_row5"	"eta_z1_row5"	"nu_row5"	"rho_row5"	"estimYs_row5"	"sd_row5"	"quantile025_row5"	"quantile975_row5"	"CIlength95_row5"	"eta_z0_row6"	"eta_z1_row6"	"nu_row6"	"rho_row6"	"estimYs_row6"	"sd_row6"	"quantile025_row6"	"quantile975_row6"	"CIlength95_row6"	"eta_z0_row7"	"eta_z1_row7"	"nu_row7"	"rho_row7"	"estimYs_row7"	"sd_row7"	"quantile025_row7"	"quantile975_row7"	"CIlength95_row7"	"eta_z0_row8"	"eta_z1_row8"	"nu_row8"	"rho_row8"	"estimYs_row8"	"sd_row8"	"quantile025_row8"	"quantile975_row8"	"CIlength95_row8"
1	0	0	0	0.1	0.229193353564096	0.111758238224714	-0.057763808217795	0.553431351551054	0.611195159768849	0	0	0	0.2	0.439483023922354	0.212281734470177	-0.110200155377649	1.03850958845302	1.14870974383067	0	0	1	0.1	0.164459061772822	0.0798344603387361	-0.0405160798942198	0.391153386348657	0.431669466242877	0	0	1	0.2	0.364050041891409	0.176187156617635	-0.0901318414894423	0.864890815873391	0.955022657362833	0	0	2	0.1	0.160898061753775	0.0777081175729664	-0.040925701897392	0.375382031055162	0.416307732952554	0	0	2	0.2	0.362995976298675	0.175506519774295	-0.0913299256950583	0.840252635352276	0.931582561047334	0	0	3	0.1	0.165414536617562	0.079806282671498	-0.0415563438247915	0.378239763568299	0.419796107393091	0	0	3	0.2	0.374500258638093	0.181244735256872	-0.0946688387493066	0.882570216439239	0.977239055188546
2	0	0	0	0.1	0.222396507463046	0.0925421835107602	-0.00276938020930859	0.495052253653449	0.497821633862758	0	0	0	0.2	0.404310392035861	0.16836952249558	-0.00569132171373552	0.880259191548346	0.885950513262081	0	0	1	0.1	0.144924535780926	0.0615225754401603	-0.00228426597948907	0.329847291522494	0.332131557501983	0	0	1	0.2	0.313936238804034	0.133542551555061	-0.00414463428020096	0.720453649456962	0.724598283737163	0	0	2	0.1	0.137828366642009	0.0587432212170395	-0.00135059562835238	0.313238567711123	0.314589163339476	0	0	2	0.2	0.305803462815525	0.131052658364599	-0.00420398474581142	0.695718817534262	0.699922802280074	0	0	3	0.1	0.14017033141456	0.0599459482651599	-0.00193212006867903	0.320050152258725	0.321982272327404	0	0	3	0.2	0.312688035461915	0.134611607498081	-0.0035065377721194	0.727970965706918	0.731477503479037
18	0	0	0	0.1	0.137908867425706	0.112275288330891	-0.16599168750001	0.407875764733645	0.573867452233655	0	0	0	0.2	0.269751282275967	0.220200864120625	-0.323079342641068	0.825340364676195	1.14841970731726	0	0	1	0.1	0.101202934760223	0.0831454562191019	-0.126911837672536	0.315435437599379	0.442347275271914	0	0	1	0.2	0.227242249520161	0.187355151690518	-0.300279822515573	0.731619375318205	1.03189919783378	0	0	2	0.1	0.101612173557093	0.0836737265557258	-0.134008622468255	0.328921680483665	0.462930302951919	0	0	2	0.2	0.231224263169436	0.191335541946349	-0.304078890877577	0.755077741255588	1.05915663213316	0	0	3	0.1	0.105888775040186	0.0873845693857183	-0.138685094081839	0.343574698230673	0.482259792312512	0	0	3	0.2	0.241405421864914	0.200280869752997	-0.316555503065349	0.788203911045274	1.10475941411062
17	0	0	0	0.1	0.0252451751538773	0.130176333809718	-0.334167411252157	0.370010133491531	0.704177544743689	0	0	0	0.2	0.0467144762572183	0.241970463054297	-0.624046508279918	0.697061104113998	1.32110761239392	0	0	1	0.1	0.0174032513306494	0.0907725922943628	-0.236098151925635	0.264993603267262	0.501091755192897	0	0	1	0.2	0.0376235733856533	0.196629954137645	-0.503737570098424	0.578677498914139	1.08241506901256	0	0	2	0.1	0.0163253819616976	0.0853135163965283	-0.216353662701245	0.253863520958138	0.470217183659384	0	0	2	0.2	0.0363758040090574	0.190152302957663	-0.486593473858431	0.570365788333108	1.05695926219154	0	0	3	0.1	0.0164158353124823	0.0858156789064744	-0.220451838898816	0.257505921474378	0.477957760373193	0	0	3	0.2	0.0367964837355703	0.192664902360803	-0.498822805468161	0.583607980378506	1.08243078584667
19	0	0	0	0.1	0.245932768581439	0.132460894408332	-0.0574328380867697	0.599130950313511	0.65656378840028	0	0	0	0.2	0.490934158621548	0.2646641958116	-0.127530714580503	1.21560809676085	1.34313881134135	0	0	1	0.1	0.187149277181526	0.10172033178512	-0.0500905441919017	0.467681961300304	0.517772505492206	0	0	1	0.2	0.42280328927897	0.230300469444471	-0.12063467503309	1.03750948181886	1.15814415685195	0	0	2	0.1	0.1867425649546	0.101353645259163	-0.05333369465021	0.461783838709135	0.515117533359345	0	0	2	0.2	0.428235099656618	0.233667690864876	-0.128756057677537	1.05962169265948	1.18837775033701	0	0	3	0.1	0.193544406307703	0.105043269385141	-0.0582483268195882	0.477889815313168	0.536138142132757	0	0	3	0.2	0.444969420338638	0.24309609215105	-0.13622751276927	1.09486427156279	1.23109178433206
20	0	0	0	0.1	0.171132999776178	0.0956058643812123	-0.0900625200483822	0.436574537381396	0.526637057429778	0	0	0	0.2	0.325365179495376	0.182059415141688	-0.17581302142963	0.818662771452005	0.994475792881636	0	0	1	0.1	0.119091635506035	0.0672777727044499	-0.0650976537237433	0.314511020729339	0.379608674453082	0	0	1	0.2	0.264642560721074	0.150064363085919	-0.144781902080017	0.711058283165007	0.855840185245023	0	0	2	0.1	0.118504799802597	0.0672108023486323	-0.0645693833205088	0.313692201780882	0.378261585101391	0	0	2	0.2	0.267468740416913	0.152514182493324	-0.144572720016223	0.723199153625203	0.867771873641426	0	0	3	0.1	0.123304418963607	0.0701778459628771	-0.0666736966868987	0.33077668688113	0.397450383568029	0	0	3	0.2	0.278911830954367	0.159631702813552	-0.149648835633445	0.77331201455375	0.922960850187195
21	0	0	0	0.1	0.0793654819185104	0.118608120256575	-0.242083388786236	0.391069512718578	0.633152901504814	0	0	0	0.2	0.157094073516076	0.236910437062072	-0.482771481078754	0.763978586082364	1.24675006716112	0	0	1	0.1	0.0595964568955951	0.0904199161183988	-0.181130415156166	0.291241787025028	0.472372202181195	0	0	1	0.2	0.134177648688277	0.20469240997283	-0.408324680212872	0.674973789655476	1.08329846986835	0	0	2	0.1	0.0595431853137161	0.0908021821059825	-0.182316139573333	0.299144934398882	0.481461073972216	0	0	2	0.2	0.135947292446961	0.208444513206625	-0.452715772746079	0.68228439308103	1.13500016582711	0	0	3	0.1	0.0617937577796715	0.094514145816904	-0.198986413317875	0.307574767564607	0.506561180882483	0	0	3	0.2	0.141312952720342	0.217395368124295	-0.488046586818771	0.701330395829681	1.18937698264845
23	0	0	0	0.1	0.188267682820757	0.110360742622065	-0.121006392797366	0.469690771668831	0.590697164466197	0	0	0	0.2	0.351362938148611	0.206451508569955	-0.225907908040856	0.865190848153723	1.09109875619458	0	0	1	0.1	0.13016468833504	0.0771159628987578	-0.0843095653687483	0.325303554674088	0.409613120042836	0	0	1	0.2	0.283715820199568	0.168611709516093	-0.180035732645225	0.700230556476052	0.880266289121277	0	0	2	0.1	0.124202412045296	0.0739671970234504	-0.0793273157904804	0.311299721389628	0.390627037180108	0	0	2	0.2	0.277297348953953	0.165932900785029	-0.179838223377192	0.707280969904135	0.887119193281327	0	0	3	0.1	0.126084070721302	0.0753527226104605	-0.0823949853074344	0.32356003046377	0.405955015771205	0	0	3	0.2	0.283005506996769	0.17007213154781	-0.186041889174179	0.747018541435457	0.933060430609636
26	0	0	0	0.1	0.198027988173742	0.123198139504452	-0.103843285683673	0.516123448145486	0.619966733829159	0	0	0	0.2	0.347288497076919	0.215028634134613	-0.182103502785513	0.905312278299423	1.08741578108494	0	0	1	0.1	0.127627186913068	0.0797659873928407	-0.0686971375179058	0.341501556784403	0.410198694302309	0	0	1	0.2	0.267142844602301	0.166253612488262	-0.141817975637531	0.703598744895991	0.845416720533521	0	0	2	0.1	0.113509298336605	0.0706115990681618	-0.060011046622597	0.29852578534845	0.358536831971047	0	0	2	0.2	0.246949640669401	0.153621428225656	-0.130687576633204	0.650140808332935	0.780828384966139	0	0	3	0.1	0.111082630276798	0.0690303188785954	-0.0585301924158656	0.291292854373107	0.349823046788973	0	0	3	0.2	0.244342607540699	0.151993253913362	-0.128414498007795	0.63927780632104	0.767692304328835
24	0	0	0	0.1	0.227098668400797	0.112553686925107	-0.0896212345638341	0.5171970662888	0.606818300852634	0	0	0	0.2	0.428494033912983	0.214094682588845	-0.164392357145449	1.00631772665272	1.17071008379817	0	0	1	0.1	0.158681905184096	0.0803323458179476	-0.0619242006856388	0.381936968642336	0.443861169327975	0	0	1	0.2	0.348666954797384	0.177850345640363	-0.133956412636697	0.844441600193627	0.978398012830324	0	0	2	0.1	0.153587905514242	0.0786167803917876	-0.0588214129124063	0.370078656463826	0.428900069376232	0	0	2	0.2	0.344549482660106	0.177771904726462	-0.131477284373676	0.835583662763011	0.967060947136687	0	0	3	0.1	0.157087711596917	0.0809054896405037	-0.059674703827024	0.376960884953636	0.43663558878066	0	0	3	0.2	0.354010486521179	0.183799297386259	-0.132719341145197	0.858149602963	0.990868944108197
