"run_ID"	"psi_z0_row1"	"psi_z1_row1"	"nu_row1"	"rho_row1"	"estimYs_row1"	"sd_row1"	"quantile025_row1"	"quantile975_row1"	"CIlength95_row1"	"psi_z0_row2"	"psi_z1_row2"	"nu_row2"	"rho_row2"	"estimYs_row2"	"sd_row2"	"quantile025_row2"	"quantile975_row2"	"CIlength95_row2"	"psi_z0_row3"	"psi_z1_row3"	"nu_row3"	"rho_row3"	"estimYs_row3"	"sd_row3"	"quantile025_row3"	"quantile975_row3"	"CIlength95_row3"	"psi_z0_row4"	"psi_z1_row4"	"nu_row4"	"rho_row4"	"estimYs_row4"	"sd_row4"	"quantile025_row4"	"quantile975_row4"	"CIlength95_row4"	"psi_z0_row5"	"psi_z1_row5"	"nu_row5"	"rho_row5"	"estimYs_row5"	"sd_row5"	"quantile025_row5"	"quantile975_row5"	"CIlength95_row5"	"psi_z0_row6"	"psi_z1_row6"	"nu_row6"	"rho_row6"	"estimYs_row6"	"sd_row6"	"quantile025_row6"	"quantile975_row6"	"CIlength95_row6"	"psi_z0_row7"	"psi_z1_row7"	"nu_row7"	"rho_row7"	"estimYs_row7"	"sd_row7"	"quantile025_row7"	"quantile975_row7"	"CIlength95_row7"	"psi_z0_row8"	"psi_z1_row8"	"nu_row8"	"rho_row8"	"estimYs_row8"	"sd_row8"	"quantile025_row8"	"quantile975_row8"	"CIlength95_row8"
1	0	0	0	0.1	0.0691661943374664	0.0308877558328471	0.0115061123761507	0.132908346053734	0.121402233677583	0	0	0	0.2	0.13750576847337	0.0689358602151529	0.0108400890345371	0.276860352993805	0.266020263959268	0	0	1	0.1	0.100688731710484	0.0516258186437514	0.00254382732038988	0.207266300040331	0.204722472719941	0	0	1	0.2	0.361352553262306	0.135618186910362	0.100147957136766	0.638745074318862	0.538597117182095	0	0	2	0.1	0.410057452907934	0.0873012384242449	0.247134231020276	0.586449915391315	0.339315684371039	0	0	2	0.2	1.03521225055553	0.183654439369181	0.676534598693083	1.38039956955114	0.703864970858052	0	0	3	0.1	0.736958915580525	0.116493829398731	0.50303935201866	0.961673174011362	0.458633821992702	0	0	3	0.2	1.5702649164779	0.212498882863952	1.14807893531519	1.96801018525583	0.81993124994064
23	0	0	0	0.1	0.127180163755981	0.0287454240578362	0.0688979240810476	0.185385522560629	0.116487598479581	0	0	0	0.2	0.211643688494964	0.063211390468263	0.0869139403482923	0.344448462553017	0.257534522204724	0	0	1	0.1	0.146405787619749	0.0449707851875192	0.0641842058999152	0.238761749979663	0.174577544079748	0	0	1	0.2	0.51694575263059	0.129281532934662	0.280794775010669	0.787546036119143	0.506751261108474	0	0	2	0.1	0.579224906877128	0.0860266336898181	0.416037763335166	0.751318291718285	0.335280528383119	0	0	2	0.2	1.39130879471673	0.170543032194941	1.07118461914423	1.74910644969464	0.677921830550412	0	0	3	0.1	0.957001425903255	0.110804666832229	0.753920994254054	1.18640915935636	0.432488165102305	0	0	3	0.2	1.95064543242513	0.190183712413872	1.5944734107834	2.32631085250839	0.731837441724992
25	0	0	0	0.1	0.0890013058664661	0.0303415911225283	0.030649946362077	0.147471867863887	0.11682192150181	0	0	0	0.2	0.304475681034715	0.0806398666880697	0.161080340645967	0.469511712461716	0.308431371815749	0	0	1	0.1	0.319484059973395	0.0576937177238074	0.217940052026299	0.441425476695159	0.22348542466886	0	0	1	0.2	0.870161071351661	0.146127799904468	0.596785610188593	1.17352695533772	0.57674134514913	0	0	2	0.1	0.629414186022509	0.0922523205498361	0.452580467096177	0.818920177034783	0.366339709938607	0	0	2	0.2	1.36055779315697	0.173477656653287	1.03424289841105	1.71293501825821	0.67869211984716	0	0	3	0.1	0.869841439400264	0.111784510124304	0.655159745778592	1.10669902073945	0.451539274960854	0	0	3	0.2	1.73945146605938	0.195645001234073	1.36163290354103	2.13925764977665	0.777624746235626
40	0	0	0	0.1	0.137769142802138	0.0341570552062275	0.0721863687278192	0.20958983078852	0.137403462060701	0	0	0	0.2	0.214879472451851	0.0849560709268345	0.0546499638756093	0.383188213192156	0.328538249316547	0	0	1	0.1	0.0875452934237949	0.0560143230815098	-0.0210633137544398	0.199515972744862	0.220579286499302	0	0	1	0.2	0.437814640546131	0.146229836449643	0.161838422262442	0.731397014168941	0.5695585919065	0	0	2	0.1	0.517648441119282	0.0901093244157329	0.349735248177495	0.705586760352204	0.35585151217471	0	0	2	0.2	1.26335959234523	0.172125380070949	0.932023625555394	1.60598601324266	0.673962387687262	0	0	3	0.1	0.871020734160442	0.105740489007431	0.678845010686903	1.08993184908017	0.411086838393268	0	0	3	0.2	1.76653077845207	0.174504237891239	1.43570647980409	2.11325041932979	0.677543939525698
66	0	0	0	0.1	0.109939735658398	0.0269563669946818	0.0588342427473978	0.164741347077867	0.10590710433047	0	0	0	0.2	0.217999464446314	0.0620294246363407	0.10362370523362	0.337266705858179	0.233643000624559	0	0	1	0.1	0.172202087822952	0.0491384597417358	0.0800794036981459	0.273619162453569	0.193539758755423	0	0	1	0.2	0.559888251458811	0.138768565638936	0.293381856174445	0.855918846280965	0.56253699010652	0	0	2	0.1	0.571807896432227	0.090171309945769	0.395264003871187	0.762094946417488	0.366830942546301	0	0	2	0.2	1.36268995322196	0.173152224020463	1.02144479604471	1.72235922297376	0.70091442692905	0	0	3	0.1	0.922252758917481	0.107013055622148	0.722471749845922	1.14082843271793	0.41835668287201	0	0	3	0.2	1.86136366333831	0.178967935334452	1.52426344765021	2.22433709418807	0.700073646537857
2	0	0	0	0.1	0.103306131185848	0.0282337641893232	0.0468482729282277	0.156644066457237	0.109795793529009	0	0	0	0.2	0.226581808528719	0.0713137395333558	0.0892223918906262	0.361526621934676	0.272304230044049	0	0	1	0.1	0.15345606417212	0.0500038676459346	0.0558544650101024	0.255730350796878	0.199875885786775	0	0	1	0.2	0.497585925257557	0.137711233040283	0.239710342928607	0.782696168248612	0.542985825320005	0	0	2	0.1	0.484366189066588	0.0873484699459034	0.318232990647633	0.661374758345801	0.343141767698168	0	0	2	0.2	1.1617932701662	0.169128853554104	0.839315540862897	1.51336752566043	0.67405198479753	0	0	3	0.1	0.809290969158877	0.104505391181707	0.613423039191175	1.02728054067754	0.413857501486367	0	0	3	0.2	1.6500040288166	0.178819746603173	1.31870497038762	2.01444601399956	0.695741043611944
19	0	0	0	0.1	0.0923869344078741	0.0278827518248043	0.0390299927143027	0.148766344502126	0.109736351787823	0	0	0	0.2	0.259512238993431	0.0768322638691349	0.120545392153799	0.418341523634009	0.297796131480211	0	0	1	0.1	0.275517060466131	0.0580078241730954	0.165690315512223	0.387265457746443	0.221575142234221	0	0	1	0.2	0.787356371007186	0.154893560239856	0.504486774712762	1.09134953035074	0.586862755637977	0	0	2	0.1	0.598363289285232	0.095673903522532	0.423614927565098	0.786528436779778	0.36291350921468	0	0	2	0.2	1.3305842937809	0.17972552094869	1.0040831698476	1.69274915342367	0.688665983576078	0	0	3	0.1	0.856083300665814	0.110025237817076	0.648130596689166	1.07818633257593	0.430055735886766	0	0	3	0.2	1.69233592676746	0.185736391244775	1.33437500626965	2.07256209072482	0.738187084455165
81	0	0	0	0.1	0.0625343397673576	0.0329347009653664	-0.00088289900330395	0.127863564800273	0.128746463803577	0	0	0	0.2	0.184611578882677	0.0728211110245406	0.0492041200398475	0.330229130440794	0.281025010400946	0	0	1	0.1	0.215457007670356	0.0476361334521471	0.123179797521962	0.308040615178049	0.184860817656087	0	0	1	0.2	0.6358550841529	0.127766315550151	0.40375709694199	0.890066103794814	0.486309006852824	0	0	2	0.1	0.564594983723459	0.0841187014911774	0.411182869322529	0.73314916616091	0.321966296838382	0	0	2	0.2	1.32532855619311	0.172733223284344	0.995894252799496	1.67959103769628	0.683696784896786	0	0	3	0.1	0.899489247893165	0.112362809419772	0.696548862090153	1.12144729037203	0.42489842828188	0	0	3	0.2	1.85516259888939	0.195881182200881	1.49819316142064	2.25130182125814	0.753108659837501
70	0	0	0	0.1	0.0917323832909568	0.0327773546842882	0.0298414704285255	0.154152759225569	0.124311288797043	0	0	0	0.2	0.16600860987109	0.0742227920424472	0.0223361908091089	0.30712635847043	0.284790167661321	0	0	1	0.1	0.162400642788931	0.0525210828649854	0.0652919252215474	0.271126413963747	0.2058344887422	0	0	1	0.2	0.547403606640009	0.130592937905218	0.31794612112561	0.818906075639628	0.500959954514018	0	0	2	0.1	0.553212849167003	0.0816936914440345	0.406184478470308	0.71058228553251	0.304397807062202	0	0	2	0.2	1.27618384170173	0.158788881964922	0.978780061398516	1.60016363289486	0.621383571496342	0	0	3	0.1	0.872502878858062	0.10433025855333	0.671168864766179	1.07623889897578	0.405070034209602	0	0	3	0.2	1.78711115429353	0.183446277854781	1.42387999435227	2.13942116754299	0.715541173190728
87	0	0	0	0.1	0.108852679885006	0.027232535625099	0.055839351336152	0.161434255486884	0.105594904150732	0	0	0	0.2	0.265893622370535	0.0651199221389073	0.140706013810175	0.395467177306362	0.254761163496188	0	0	1	0.1	0.252581045043648	0.0546386258897753	0.150875663331893	0.364587194955967	0.213711531624074	0	0	1	0.2	0.768668104740417	0.155683789866614	0.48121576836374	1.10541152726401	0.624195758900275	0	0	2	0.1	0.667943203891598	0.0987523757899955	0.488988617476035	0.87074493426539	0.381756316789355	0	0	2	0.2	1.54592959057507	0.183123358587014	1.20883503176317	1.89900429032664	0.690169258563474	0	0	3	0.1	1.03679688950849	0.118478323180922	0.813542727230092	1.26335909814885	0.449816370918753	0	0	3	0.2	2.06812400108828	0.19467522639049	1.67949634339093	2.42252046536848	0.743024121977557
