"run_ID"	"eta_z0_row1"	"eta_z1_row1"	"nu_row1"	"rho_row1"	"estimYs_row1"	"sd_row1"	"quantile025_row1"	"quantile975_row1"	"CIlength95_row1"	"eta_z0_row2"	"eta_z1_row2"	"nu_row2"	"rho_row2"	"estimYs_row2"	"sd_row2"	"quantile025_row2"	"quantile975_row2"	"CIlength95_row2"	"eta_z0_row3"	"eta_z1_row3"	"nu_row3"	"rho_row3"	"estimYs_row3"	"sd_row3"	"quantile025_row3"	"quantile975_row3"	"CIlength95_row3"	"eta_z0_row4"	"eta_z1_row4"	"nu_row4"	"rho_row4"	"estimYs_row4"	"sd_row4"	"quantile025_row4"	"quantile975_row4"	"CIlength95_row4"	"eta_z0_row5"	"eta_z1_row5"	"nu_row5"	"rho_row5"	"estimYs_row5"	"sd_row5"	"quantile025_row5"	"quantile975_row5"	"CIlength95_row5"	"eta_z0_row6"	"eta_z1_row6"	"nu_row6"	"rho_row6"	"estimYs_row6"	"sd_row6"	"quantile025_row6"	"quantile975_row6"	"CIlength95_row6"	"eta_z0_row7"	"eta_z1_row7"	"nu_row7"	"rho_row7"	"estimYs_row7"	"sd_row7"	"quantile025_row7"	"quantile975_row7"	"CIlength95_row7"	"eta_z0_row8"	"eta_z1_row8"	"nu_row8"	"rho_row8"	"estimYs_row8"	"sd_row8"	"quantile025_row8"	"quantile975_row8"	"CIlength95_row8"
1	0	0	0	0.1	0.0964247161630938	0.0518534410638895	-0.053051412780036	0.227081188070354	0.28013260085039	0	0	0	0.2	0.216193945765497	0.123388319234681	-0.108899015211109	0.553239497013901	0.66213851222501	0	0	1	0.1	0.11616197443778	0.091249371067976	-0.107210429754567	0.372585343358204	0.479795773112771	0	0	1	0.2	0.423020594518645	0.253112055183436	-0.16611915609609	1.02866894611014	1.19478810220623	0	0	2	0.1	0.32149206896793	0.152757960755015	-0.0224073866886813	0.74136548069989	0.763772867388572	0	0	2	0.2	0.716146785945752	0.304069222494032	0.0146787233470088	1.54353447474964	1.52885575140263	0	0	3	0.1	0.369221481115347	0.149426656185874	0.0272424856270255	0.795603923015973	0.768361437388947	0	0	3	0.2	0.736174701579552	0.280611124671858	0.07573017578427	1.48001517512967	1.4042849993454
11	0	0	0	0.1	0.02063047595844	0.0422744707857254	-0.0879582841867506	0.126818351339926	0.214776635526676	0	0	0	0.2	0.0929659535474963	0.102016266144745	-0.179559930219165	0.377162800375067	0.556722730594233	0	0	1	0.1	0.232322204558262	0.101212425094426	-0.0100596362846505	0.542549807784104	0.552609444068754	0	0	1	0.2	0.977395111821438	0.33189268544522	0.194798272830631	1.83231195410589	1.63751368127526	0	0	2	0.1	0.748770906744811	0.202964403482393	0.287919517782211	1.35512384418995	1.06720432640774	0	0	2	0.2	1.6693901222716	0.392108874167472	0.75500468547391	2.83726550501899	2.08226081954508	0	0	3	0.1	0.845100225797616	0.203289882850422	0.40297040659642	1.47982061433464	1.07685020773822	0	0	3	0.2	1.67821294545916	0.36806978018379	0.861951819069216	2.81415527232883	1.95220345325961
6	0	0	0	0.1	0.0811986906484958	0.0441256574277582	-0.0317707810800354	0.198294475784621	0.230065256864656	0	0	0	0.2	0.181389849644723	0.106636732800854	-0.102815272290694	0.454875766149395	0.557691038440089	0	0	1	0.1	0.183541385286379	0.0982856917083061	-0.0434113783985071	0.441871525622109	0.485282904020616	0	0	1	0.2	0.660689793358484	0.282377978601302	0.00830815317608358	1.43854374669921	1.43023559352313	0	0	2	0.1	0.493275002536008	0.170554253849414	0.11256535442413	0.978159091308447	0.865593736884317	0	0	2	0.2	1.08741245912172	0.336597214184962	0.310317814048155	2.01796779896978	1.70764998492162	0	0	3	0.1	0.552047081345097	0.16095339700414	0.189260333693618	1.00142209980987	0.812161766116255	0	0	3	0.2	1.11936216168329	0.302104656087198	0.429118756051098	1.97488693995811	1.54576818390701
2	0	0	0	0.1	0.079026645848902	0.0392502541309375	-0.0223530445339927	0.189498379859883	0.211851424393875	0	0	0	0.2	0.179575893549948	0.0884830533256386	-0.0526814946645315	0.437985638124428	0.490667132788959	0	0	1	0.1	0.164148490030719	0.0930829477047066	-0.114202355193898	0.425681176443798	0.539883531637696	0	0	1	0.2	0.650614373765318	0.3142750270162	-0.173891842202754	1.5275769806059	1.70146882280865	0	0	2	0.1	0.543134812666516	0.196762759106404	0.065842119708516	1.09822894540653	1.03238682569801	0	0	2	0.2	1.30816136462971	0.389109139034974	0.348774063324775	2.27430333058585	1.92552926726107	0	0	3	0.1	0.686599644869234	0.190141728019756	0.241423054406055	1.18191353427223	0.940490479866177	0	0	3	0.2	1.40370119583273	0.347733596902411	0.520235741405287	2.32461963819486	1.80438389678958
23	0	0	0	0.1	0.0732035830038776	0.0637697124467333	-0.109124766906543	0.249840885207413	0.358965652113956	0	0	0	0.2	0.156626627200534	0.145673823541673	-0.254116842595285	0.551129476448863	0.805246319044148	0	0	1	0.1	0.1365211864505	0.0898539354695286	-0.108612505123564	0.385058099929859	0.493670605053423	0	0	1	0.2	0.55048029746356	0.237197427371935	0.0177906615746164	1.27919151305769	1.26140085148308	0	0	2	0.1	0.45407241825945	0.134708452844883	0.186610803798857	0.87174926041507	0.685138456616214	0	0	2	0.2	1.01627227988018	0.258183278003458	0.469935582109009	1.77372558098209	1.30378999887308	0	0	3	0.1	0.520484226082438	0.125016450207618	0.276701374289102	0.913029192066882	0.636327817777781	0	0	3	0.2	1.04504727450306	0.229056064349047	0.571812835396431	1.73047130979341	1.15865847439698
25	0	0	0	0.1	0.0940229284634418	0.0604720796751375	-0.0636146824345405	0.24659777451468	0.31021245694922	0	0	0	0.2	0.24490816928522	0.156876700186104	-0.172902271918461	0.652397868250849	0.82530014016931	0	0	1	0.1	0.220201974065531	0.0978156160883414	-0.0258389002501848	0.480310900776845	0.50614980102703	0	0	1	0.2	0.794707745825484	0.243383953400494	0.181218087042003	1.51283975876273	1.33162167172073	0	0	2	0.1	0.571506353659633	0.135728187802626	0.252142734166461	1.02267828153843	0.770535547371972	0	0	2	0.2	1.25716575811808	0.258867106252957	0.63868533544647	2.08935638628643	1.45067105083996	0	0	3	0.1	0.639636296910752	0.131839785351992	0.343125609873996	1.05736706673394	0.714241456859948	0	0	3	0.2	1.27918339945038	0.245295973222216	0.71851763398688	2.00950529682323	1.29098766283635
21	0	0	0	0.1	0.0720547976880477	0.0506162759594488	-0.0631127819698155	0.196952689331327	0.260065471301142	0	0	0	0.2	0.0936072481110477	0.123963064242758	-0.23261232109426	0.431609832995337	0.664222154089597	0	0	1	0.1	0.0777916324472574	0.0824273616635108	-0.129576063975169	0.316253384714142	0.445829448689311	0	0	1	0.2	0.474352412752802	0.237661363103597	-0.0423269699006118	1.16063484755144	1.20296181745205	0	0	2	0.1	0.469087015067751	0.146928855676571	0.163833143694343	0.923212113095466	0.759378969401122	0	0	2	0.2	1.05988284605148	0.284825507592547	0.404547583908036	1.84800172398915	1.44345414008111	0	0	3	0.1	0.549807763183412	0.140672590840269	0.246521618764124	0.954849959728959	0.708328340964835	0	0	3	0.2	1.09368392800694	0.258355258189532	0.520246572198124	1.78873391812455	1.26848734592643
26	0	0	0	0.1	0.206088348285601	0.057374082841529	0.0791288285295274	0.367796985777101	0.288668157247573	0	0	0	0.2	0.480487046876126	0.148553334207993	0.144653218454123	0.930731777102257	0.786078558648134	0	0	1	0.1	0.253347300332839	0.109446397048118	-0.00660710029920746	0.556890682387934	0.563497782687141	0	0	1	0.2	0.798571224544199	0.281145212449939	0.112004668741644	1.50918405937683	1.39717939063518	0	0	2	0.1	0.521120153138758	0.157384432264461	0.157706109496884	0.963569330854456	0.805863221357572	0	0	2	0.2	1.12938236353402	0.293043358164802	0.417773656667951	1.93021305869689	1.51243940202894	0	0	3	0.1	0.561923556312527	0.1410773351358	0.249447578831244	0.985833923762434	0.73638634493119	0	0	3	0.2	1.12649633818991	0.258646427028371	0.537022380701462	1.81902620879401	1.28200382809255
27	0	0	0	0.1	0.0853938927008586	0.051900337862736	-0.0394266918278455	0.212294746823349	0.251721438651194	0	0	0	0.2	0.191863628907065	0.160872228193502	-0.191328801101	0.69586882566228	0.887197626763281	0	0	1	0.1	0.200117652272729	0.13988243153634	-0.118217817809123	0.668024300314046	0.786242118123169	0	0	1	0.2	0.896557093248013	0.347395882045195	0.0891369947747418	1.85373123808949	1.76459424331475	0	0	2	0.1	0.682773192752097	0.193196507267059	0.275411286236279	1.2444761309696	0.969064844733319	0	0	2	0.2	1.39305589373945	0.320476921536029	0.682489483690777	2.27216937131205	1.58967988762127	0	0	3	0.1	0.704136466955696	0.16310385235948	0.366410252455536	1.16362383997233	0.797213587516794	0	0	3	0.2	1.34394385665982	0.280138548095838	0.735661393941351	2.12748778731766	1.39182639337631
17	0	0	0	0.1	0.137974530677098	0.0569580451768153	-0.00756521848987355	0.293784331116355	0.301349549606229	0	0	0	0.2	0.480416187509654	0.203202178525964	0.0606167137720901	1.21082858292388	1.15021186915179	0	0	1	0.1	0.521726564379275	0.163680761438645	0.210959668363224	1.07097483717207	0.860015168808851	0	0	1	0.2	1.477851076414	0.324580006737953	0.754455887670055	2.45844482725554	1.70398893958549	0	0	2	0.1	0.868125365064707	0.177979614084292	0.478517041541901	1.37174114878759	0.893224107245691	0	0	2	0.2	1.68197292146516	0.298327107825905	0.964573456165504	2.52509953719636	1.56052608103086	0	0	3	0.1	0.788256768747663	0.15145716600263	0.426282973938285	1.20592370303576	0.779640729097475	0	0	3	0.2	1.49196710346396	0.270557968381186	0.788037466305927	2.24182562596136	1.45378815965543
